;date;energy_reserves;minerals_reserves;food_reserves;consumer_goods_reserves;alloys_reserves;volatile_motes_reserves;exotic_gases_reserves;rare_crystals_reserves;living_metal_reserves;zro_reserves;dark_matter_reserves;nanites_reserves;minor_artifacts_reserves;unity_reserves;energy_income;minerals_income;food_income;consumer_goods_income;alloys_income;volatile_motes_income;exotic_gases_income;rare_crystals_income;living_metal_income;zro_income;dark_matter_income;nanites_income;minor_artifacts_income;unity_income;physics_research_income;society_research_income;engineering_research_income
848;2270.09.03;39526.75279;19687.974;6040.434;1587.159;476.43147;3343.256;52.34;3.04;0;0.0;0.0;200;1136.0;4981.2633;58.85399;186.464;-63.408;-29.298;55.70335;8.816;3.69;0.06;0;0.0;0.0;0;8.4;223.71803;206.304;199.904;181.504
849;2270.10.03;39587.30469;19774.438;5987.118;1557.561;532.13482;3352.072;56.03;3.1;0;0.0;0.0;200;1144.4;5204.72133;60.5519;186.464;-53.316;-29.598;55.70335;8.816;3.69;0.06;0;0.0;0.0;0;8.4;223.45803;206.304;199.904;181.504
850;2270.11.03;39645.89739;19960.902;5933.802;1527.963;57.99825;3360.888;59.72;3.16;0;0.0;0.0;200;1152.8;5428.54498;58.5927;186.464;-53.316;-29.598;55.68343;8.816;3.69;0.06;0;0.0;0.0;0;8.4;223.82365;206.304;199.904;181.504
851;2270.12.03;39704.09169;20147.366;5880.474;1498.365;92.94184;3369.704;63.41;3.22;0;0.0;0.0;200;1161.2;5651.84477;58.1943;186.464;-53.328;-29.598;55.64359;8.816;3.69;0.06;0;0.0;0.0;0;8.4;223.29979;206.208;199.808;181.408
852;2271.01.03;39757.57007;20332.83;5827.122;1467.217;147.82225;3378.52;67.1;3.29;0;0.0;0.0;200;1169.6;5875.73229;53.47838;185.464;-53.352;-31.148;54.88041;8.816;3.69;0.07;0;0.0;0.0;0;8.4;223.88752;213.0;206.6;187.4
853;2271.02.03;39813.03253;20418.294;5773.77;1436.069;163.49788;3387.336;70.79;3.15375;0;0.0;0.0;200;1178.0;6099.61981;55.46246;185.464;-53.352;-31.148;54.82563;8.816;3.69;0.07;0;0.0;0.0;0;8.4;223.88752;213.0;206.6;187.4
854;2271.03.03;39873.22668;20603.758;5719.418;1404.671;179.11624;3396.152;74.48;3.0175;0;0.0;0.0;200;1186.4;6323.88506;60.19415;185.464;-54.352;-31.398;54.76836;8.816;3.69;0.07;0;0.0;0.0;0;8.4;224.26525;213.0;206.6;187.4
855;2271.04.03;39933.12364;20789.222;5665.066;1373.273;194.69227;3404.968;78.17;2.88125;0;0.0;0.0;200;1194.8;6547.65031;59.89696;185.464;-54.352;-31.398;54.72603;8.816;3.69;0.07;0;0.0;0.0;0;8.4;223.76525;213.0;206.6;187.4
856;2271.05.03;39991.9414;19624.686;5610.714;1341.875;249.39838;3413.784;81.86;2.95125;0;0.0;0.0;200;1203.2;6771.41556;58.81776;185.464;-54.352;-31.398;54.70611;8.816;3.69;0.07;0;0.0;0.0;0;8.4;223.76525;213.0;206.6;187.4
857;2271.06.03;40050.322;19810.15;5556.362;1310.477;304.0522;3422.6;85.55;3.02125;0;0.0;0.0;200;1211.6;6994.94192;58.3806;185.464;-54.352;-31.398;54.65382;8.816;3.69;0.07;0;0.0;0.0;0;8.4;223.52636;213.0;206.6;187.4
858;2271.07.03;40105.90072;19999.814;5502.01;1279.079;358.70602;3431.416;89.24;3.09125;0;0.0;0.0;200;1220.0;7218.59013;55.57872;189.664;-54.352;-31.398;54.65382;8.816;3.69;0.07;0;0.0;0.0;0;8.4;223.64821;213.0;206.6;187.4
859;2271.08.03;40160.59944;20089.478;5447.658;1247.681;413.35984;3440.232;92.93;3.16125;0;0.0;0.0;200;1228.4;7442.23834;54.69872;189.664;-54.352;-31.398;54.65382;8.816;3.69;0.07;0;0.0;0.0;0;8.4;223.64821;213.0;206.6;187.4
860;2271.09.03;40215.28548;20279.142;5393.306;1216.283;468.01366;3449.048;96.62;3.23125;0;0.0;0.0;200;1236.8;7664.08655;54.68604;189.664;-54.352;-31.398;54.65382;8.816;3.69;0.07;0;0.0;0.0;0;8.4;221.84821;213.4;207.0;187.8
861;2271.10.03;40270.59788;20468.806;5338.954;1184.885;522.66748;3457.864;100.31;3.30125;0;0.0;0.0;200;1245.2;7885.93476;55.3124;189.664;-54.352;-31.398;54.65382;8.816;3.69;0.07;0;0.0;0.0;0;8.4;221.84821;213.4;207.0;187.8
862;2271.11.03;40327.79271;20658.47;5283.402;1153.187;577.3213;3466.68;104.0;3.37125;0;0.0;0.0;200;1255.0;8108.2631;57.19483;189.664;-55.552;-31.698;54.65382;8.816;3.69;0.07;0;0.0;0.0;0;9.8;222.32834;213.4;207.0;192.0
863;2271.12.03;40383.33159;20848.134;5227.85;1121.489;631.97512;3475.496;107.69;3.44125;0;0.0;0.0;200;1264.8;8330.59144;55.53888;189.664;-55.552;-31.698;54.65382;8.816;3.69;0.07;0;0.0;0.0;0;9.8;222.32834;213.4;207.0;192.0
864;2272.01.03;40438.8616;21031.698;5172.274;1097.055;686.62894;3484.312;111.39;3.51125;0;0.0;0.0;200;1274.6;8553.25142;55.53001;183.564;-55.576;-24.434;54.65382;8.816;3.7;0.07;0;0.0;0.0;0;9.8;222.65998;213.28;206.88;191.88
865;2272.02.03;40494.51098;21215.262;5115.498;1072.921;740.54276;3493.128;115.09;3.58125;0;0.0;0.0;200;1284.4;8779.74744;55.64938;183.564;-56.776;-24.134;53.91382;8.816;3.7;0.07;0;0.0;0.0;0;9.8;226.49602;213.28;202.88;191.88
866;2272.03.03;40558.06871;19576.026;5044.722;1045.769;801.57258;3501.944;73.79;3.65125;0;0.0;0.0;200;1294.2;9029.22451;63.55773;160.764;-70.776;-27.152;61.02982;8.816;3.7;0.07;0;0.0;0.0;0;9.8;249.47707;225.968;215.568;202.968
867;2272.04.03;40618.10275;19376.79;4973.946;1016.265;861.4264;3510.76;77.49;3.72125;0;0.0;0.0;200;1304.0;9274.74746;60.03404;160.764;-70.776;-29.504;59.85382;8.816;3.7;0.07;0;0.0;0.0;0;9.8;245.52295;224.4;214.0;201.4
868;2272.05.03;40678.13679;19537.554;4903.17;986.761;921.28022;3519.576;81.19;3.79125;0;0.0;0.0;200;1313.8;9520.27041;60.03404;160.764;-70.776;-29.504;59.85382;8.816;3.7;0.07;0;0.0;0.0;0;9.8;245.52295;224.4;214.0;201.4
869;2272.06.03;40738.17083;19698.594;4832.394;956.757;981.13404;3528.392;84.9;3.86125;0;0.0;0.0;200;1323.6;9766.17111;60.03404;161.04;-70.776;-30.004;59.85382;8.816;3.71;0.07;0;0.0;0.0;0;9.8;245.9007;224.4;214.0;201.4
870;2272.07.03;40796.40487;19858.61;4771.554;922.953;1040.84386;3537.208;88.62;3.93125;0;0.0;0.0;200;1333.4;10017.90031;58.23404;160.016;-60.84;-33.804;59.70982;8.816;3.72;0.07;0;0.0;0.0;0;9.8;251.7292;224.4;214.0;201.4
871;2272.08.03;40854.65667;19658.626;4710.714;889.149;1100.55368;3546.024;92.34;4.00125;0;0.0;0.0;200;1343.2;10269.62951;58.2518;160.016;-60.84;-33.804;59.70982;8.816;3.72;0.07;0;0.0;0.0;0;9.8;251.7292;224.4;214.0;201.4
872;2272.09.03;40912.91759;19818.642;4649.874;855.345;1160.2635;3554.84;96.06;4.07125;0;0.0;0.0;200;1353.0;10521.35871;58.26092;160.016;-60.84;-33.804;59.70982;8.816;3.72;0.07;0;0.0;0.0;0;9.8;251.7292;224.4;214.0;201.4
873;2272.10.03;40971.17373;19978.658;4589.034;821.541;1219.97332;3563.656;99.78;4.14125;0;0.0;0.0;200;1362.8;10773.08791;58.25614;160.016;-60.84;-33.804;59.70982;8.816;3.72;0.07;0;0.0;0.0;0;9.8;251.7292;224.4;214.0;201.4
874;2272.11.03;41008.29142;20138.674;4528.194;785.277;1129.80314;3572.484;102.6;4.21125;0;0.0;0.0;200;1372.6;11025.53173;37.11769;160.016;-60.84;-36.264;59.82982;8.828;2.82;0.07;0;0.0;0.0;0;9.8;252.44382;235.84;225.44;211.24
875;2272.12.03;41046.11169;20298.69;4467.354;749.013;1189.63296;3581.312;105.42;4.28125;0;0.0;0.0;200;1382.4;11277.97555;37.82027;160.016;-60.84;-36.264;59.82982;8.828;2.82;0.07;0;0.0;0.0;0;9.8;252.44382;235.84;225.44;211.24
876;2273.01.03;41082.1243;20458.706;4406.514;712.749;1249.46278;3590.14;108.24;4.35125;0;0.0;0.0;200;1392.2;11530.31937;36.01261;160.016;-60.84;-36.264;59.82982;8.828;2.82;0.07;0;0.0;0.0;0;9.8;252.34382;235.84;225.44;211.24
877;2273.02.03;29868.13691;18868.722;4345.674;676.485;1309.2926;3598.968;111.06;4.42125;0;0.0;0.0;200;1402.0;11782.66319;36.01261;160.016;-60.84;-36.264;59.82982;8.828;2.82;0.07;0;0.0;0.0;0;9.8;252.34382;235.84;225.44;211.24
878;2273.03.03;29905.02182;19027.882;4285.038;638.981;1369.25442;3607.796;113.89;4.49125;0;0.0;0.0;200;1411.8;12036.08414;36.88491;159.16;-60.636;-37.504;59.96182;8.828;2.83;0.07;0;0.0;0.0;0;9.8;253.42095;242.976;233.176;217.576
879;2273.04.03;29942.36534;19187.054;4224.402;601.477;1390.06624;3616.624;116.72;4.355;0;0.0;0.0;200;1421.6;12288.89084;37.34352;159.172;-60.636;-37.504;59.96182;8.828;2.83;0.07;0;0.0;0.0;0;9.8;252.8067;242.976;233.176;217.576
880;2273.05.03;29982.08021;19346.226;4163.766;563.973;1450.55839;3625.452;119.55;4.425;0;0.0;0.0;200;1431.4;12539.89754;39.71487;159.172;-60.636;-37.504;60.49215;8.828;2.83;0.07;0;0.0;0.0;0;9.8;251.0067;242.976;233.176;217.576
881;2273.06.03;30021.93849;19498.998;4103.13;525.293;1424.08753;3634.28;122.38;4.505;0;0.0;0.0;200;1441.2;12793.93923;39.85828;152.772;-60.636;-38.68;63.52914;8.828;2.83;0.08;0;0.0;0.0;0;9.8;254.04169;242.976;233.176;217.576
882;2273.07.03;30059.98887;19651.77;4042.494;486.613;1487.61667;3643.108;125.21;4.585;0;0.0;0.0;200;1451.0;13047.98092;38.05038;152.772;-60.636;-38.68;63.52914;8.828;2.83;0.08;0;0.0;0.0;0;9.8;254.04169;242.976;233.176;217.576
883;2273.08.03;30098.03925;17464.542;3981.858;447.933;1551.14581;3651.936;128.04;4.665;0;0.0;0.0;200;1460.8;13302.15909;38.05038;152.772;-60.636;-38.68;63.52914;8.828;2.83;0.08;0;0.0;0.0;0;9.8;254.17817;242.976;233.176;217.576
884;2273.09.03;30136.45956;16280.082;3921.222;413.253;1612.77495;3660.764;130.88;4.745;0;0.0;0.0;200;1470.6;13560.41326;38.42031;165.54;-60.636;-34.68;61.62914;8.828;2.84;0.08;0;0.0;0.0;0;9.8;258.25417;241.208;231.408;216.608
885;2273.10.03;30174.29919;16445.622;3860.586;378.573;1674.40409;3669.58;133.72;4.825;0;0.0;0.0;200;1480.4;13818.2163;37.83963;165.54;-60.636;-34.68;61.62914;8.816;2.84;0.08;0;0.0;0.0;0;9.8;257.80304;241.208;231.408;216.608
886;2273.11.03;30211.23787;16611.162;3799.95;343.893;1722.43323;3678.396;134.56;4.905;0;0.0;0.0;200;1490.2;14076.01934;36.93868;165.54;-60.636;-34.68;61.62914;8.816;2.84;0.08;0;0.0;0.0;0;9.8;257.80304;241.208;231.408;216.608
887;2273.12.03;30247.31086;16776.702;3738.114;308.913;1784.06237;3687.212;140.068;4.985;0;0.0;0.0;200;1500.0;14333.86865;36.07299;165.54;-61.836;-34.98;61.62914;8.816;5.508;0.08;0;0.0;0.0;0;9.8;257.84931;241.208;231.408;238.208
888;2274.01.03;30283.37998;16942.242;3676.278;273.933;1845.69151;3696.028;145.576;5.065;0;0.0;0.0;200;1509.8;14591.71796;36.06912;165.54;-61.836;-34.98;61.62914;8.816;5.508;0.08;0;0.0;0.0;0;9.8;257.84931;241.208;231.408;238.208
889;2274.02.03;30317.6491;17107.782;3614.442;938.953;1907.32065;3704.844;151.084;5.145;0;0.0;0.0;200;1519.6;14849.46727;34.26912;165.54;-61.836;-34.98;61.62914;8.816;5.508;0.08;0;0.0;0.0;0;9.8;257.74931;241.208;231.408;238.208
890;2274.03.03;30347.41822;17273.322;3552.606;903.973;1968.94979;3713.66;156.592;5.225;0;0.0;0.0;200;1529.4;15107.11658;29.76912;165.54;-61.836;-34.98;61.62914;8.816;5.508;0.08;0;0.0;0.0;0;9.8;257.64931;241.208;231.408;238.208
891;2274.04.03;30382.50858;17438.862;3489.77;868.743;2030.57893;3722.476;162.1;5.305;0;0.0;0.0;200;1539.2;452.38134;35.09036;165.54;-62.836;-35.23;61.62914;8.816;5.508;0.08;0;0.0;0.0;0;9.8;257.91492;241.208;231.408;238.208
892;2274.05.03;30417.05214;17604.402;3448.606;833.093;2092.14807;3731.292;167.608;5.385;0;0.0;0.0;200;1549.0;709.943;34.54356;165.54;-41.164;-35.65;61.56914;8.816;5.508;0.08;0;0.0;0.0;0;9.8;257.56166;241.048;231.248;238.048
893;2274.06.03;30456.73918;17766.828;3407.55;807.355;2155.42721;3740.156;173.152;5.465;0;0.0;0.0;200;1608.8;972.21252;39.68704;162.426;-41.056;-25.738;63.27914;8.864;5.544;0.08;0;0.0;0.0;0;9.8;262.26952;243.904;234.104;240.904
894;2274.07.03;30545.57766;17929.212;3369.515;779.282;2218.52635;3749.02;178.696;5.545;0;0.0;0.0;200;1618.6;1234.62513;88.83848;162.384;-38.035;-28.073;63.09914;8.864;5.544;0.08;0;0.0;0.0;0;9.8;262.41261;243.424;233.624;240.424
895;2274.08.03;30631.31022;18090.476;3322.3;744.449;2281.74549;3757.884;184.25;5.625;0;0.0;0.0;200;1628.4;1510.3996;85.73256;161.264;-47.215;-34.833;63.21914;8.864;5.554;0.08;0;0.0;0.0;0;9.8;275.77447;243.744;233.944;240.744
896;2274.09.03;30717.04278;18251.716;3275.085;709.616;2344.82063;3766.748;189.804;5.705;0;0.0;0.0;200;1638.2;1785.8872;85.73256;161.24;-47.215;-34.833;63.07514;8.864;5.554;0.08;0;0.0;0.0;0;9.8;275.4876;243.744;233.944;240.744
897;2274.10.03;30798.65557;18406.7;3227.87;677.565;2407.73977;3775.612;195.368;5.785;0;0.0;0.0;200;1648.0;2066.70378;81.61279;154.984;-47.215;-32.051;62.91914;8.864;5.564;0.08;0;0.0;0.0;0;9.8;280.81658;243.744;233.944;240.744
898;2274.11.03;30883.24268;18563.748;3181.631;648.214;2471.66891;3784.516;200.972;5.865;0;0.0;0.0;200;1657.8;2348.57236;84.58711;157.048;-46.239;-29.351;63.92914;8.904;5.604;0.08;0;0.0;0.0;0;9.8;281.86858;245.344;235.544;242.344
899;2274.12.03;30967.85161;18720.796;3135.392;618.863;296.84805;3793.42;206.576;4.07;0;0.0;0.0;200;1667.6;2630.44094;84.60893;157.048;-46.239;-29.351;63.92914;8.904;5.604;0.08;0;0.0;0.0;0;9.8;281.86858;245.344;235.544;242.344
900;2275.01.03;31054.40877;18879.044;3090.953;591.012;361.52719;3802.324;212.18;4.15;0;0.0;0.0;200;1677.4;2913.90952;86.55716;158.248;-44.439;-27.851;64.67914;8.904;5.604;0.08;0;0.0;0.0;0;9.8;283.46858;247.344;237.544;244.344
901;2275.02.03;27143.01949;17687.436;3046.73;569.909;425.68033;3811.228;217.784;4.23;0;0.0;0.0;200;1687.2;3197.89424;88.61072;158.392;-44.223;-21.103;64.15314;8.904;5.604;0.08;0;0.0;0.0;0;9.8;283.98472;251.008;241.208;248.008
902;2275.03.03;27232.36709;17845.828;3002.507;548.806;489.83347;3820.132;223.388;4.31;0;0.0;0.0;200;1697.0;3482.39082;89.3476;158.392;-44.223;-21.103;64.15314;8.904;5.604;0.08;0;0.0;0.0;0;9.8;284.49658;251.008;241.208;248.008
903;2275.04.03;27311.79461;18004.22;2958.284;527.703;551.86159;3829.036;228.992;4.39;0;0.0;0.0;200;1706.8;3766.85329;79.42752;158.392;-44.223;-21.103;62.02812;8.904;5.604;0.08;0;0.0;0.0;0;9.8;284.46247;251.008;241.208;248.008
904;2275.05.03;27388.54228;18162.612;2914.061;506.6;613.88971;3837.94;234.596;4.47;0;0.0;0.0;200;1716.6;4051.21576;76.74767;158.392;-44.223;-21.103;62.02812;8.904;5.604;0.08;0;0.0;0.0;0;9.8;284.36247;251.008;241.208;248.008
905;2275.06.03;27465.70293;18321.004;2868.638;484.897;675.91783;3846.844;240.2;4.55;0;0.0;0.0;200;1776.4;4336.0242;77.16065;158.392;-45.423;-21.703;62.02812;8.904;5.604;0.08;0;0.0;0.0;0;9.8;284.80844;251.008;241.208;248.008
906;2275.07.03;27542.87767;18479.396;2823.215;463.194;737.94595;3855.748;245.804;4.63;0;0.0;0.0;200;1786.2;4620.83264;77.17474;158.392;-45.423;-21.703;62.02812;8.904;5.604;0.08;0;0.0;0.0;0;9.8;284.80844;251.008;241.208;248.008
907;2275.08.03;27620.07256;18277.788;2777.792;441.491;799.97407;3864.652;251.408;4.71;0;0.0;0.0;200;1796.0;4905.64108;77.19489;158.392;-45.423;-21.703;62.02812;8.904;5.604;0.08;0;0.0;0.0;0;9.8;284.80844;251.008;241.208;248.008
908;2275.09.03;27687.05514;17986.18;2732.369;419.788;860.58551;3873.556;257.012;4.79;0;0.0;0.0;200;1805.8;5190.34952;66.98258;158.392;-45.423;-21.703;60.61144;8.904;5.604;0.08;0;0.0;0.0;0;9.8;284.70844;251.008;241.208;248.008
909;2275.10.03;27754.0784;17543.572;2686.958;397.86;921.19695;3882.46;262.616;4.88;0;0.0;0.0;200;1815.6;5479.01121;67.02326;157.392;-45.411;-21.928;60.61144;8.904;5.604;0.09;0;0.0;0.0;0;9.8;288.66169;251.152;241.352;248.152
910;2275.11.03;27821.1231;17700.964;2641.547;375.932;981.80839;3891.364;268.22;4.97;0;0.0;0.0;200;1825.4;5767.6729;67.0447;157.392;-45.411;-21.928;60.61144;8.904;5.604;0.09;0;0.0;0.0;0;9.8;288.66169;251.152;241.352;248.152
911;2275.12.03;27888.20602;17488.356;2596.136;354.004;1042.41983;3900.268;273.824;5.06;0;0.0;0.0;200;1835.2;6056.33459;67.08292;157.392;-45.411;-21.928;60.61144;8.904;5.604;0.09;0;0.0;0.0;0;9.8;288.66169;251.152;241.352;248.152
912;2276.01.03;27953.50909;17644.748;2550.689;331.718;1103.03127;3909.172;279.428;5.15;0;0.0;0.0;200;1845.0;6343.92128;65.30307;156.392;-45.447;-22.286;60.61144;8.904;5.604;0.09;0;0.0;0.0;0;9.8;287.58669;251.152;241.352;248.152
913;2276.02.03;28018.91371;17171.14;2505.242;309.432;1163.64271;3918.076;285.032;5.24;0;0.0;0.0;200;1854.8;6631.50797;65.40462;156.392;-45.447;-22.286;60.61144;8.904;5.604;0.09;0;0.0;0.0;0;9.8;287.58669;251.152;241.352;248.152
914;2276.03.03;28084.58701;17327.532;2459.795;287.146;1224.25415;3926.98;290.636;5.33;0;0.0;0.0;200;1864.6;6919.09466;65.6733;156.392;-45.447;-22.286;60.61144;8.904;5.604;0.09;0;0.0;0.0;0;9.8;287.58669;251.152;241.352;248.152
915;2276.04.03;28146.23227;17492.324;2414.348;264.86;920.3304;3935.884;296.24;5.42;0;0.0;0.0;200;1874.4;7206.58135;61.64526;164.792;-45.447;-22.286;60.53125;8.904;5.604;0.09;0;0.0;0.0;0;9.8;287.48669;251.152;241.352;248.152
916;2276.05.03;28207.44537;17657.116;2365.235;237.224;67.2523;3944.788;301.844;4.76;0;0.0;0.0;200;1884.2;7508.68451;61.2131;164.792;-49.113;-27.636;60.4219;8.904;5.604;0.09;0;0.0;0.0;0;9.8;302.10316;251.008;241.208;248.008
917;2276.06.03;28268.26783;17721.908;2316.122;209.588;127.55756;3953.692;307.448;4.85;0;0.0;0.0;200;1924.0;7810.54882;60.82246;164.792;-49.113;-27.636;60.30526;8.904;5.604;0.09;0;0.0;0.0;0;9.8;301.86431;251.008;241.208;248.008
918;2276.07.03;28328.53038;17881.6;3262.185;179.078;187.74618;3962.596;313.052;4.94;0;0.0;0.0;200;1933.8;8128.30156;60.26255;159.692;-53.937;-30.51;60.18862;8.904;5.604;0.09;0;0.0;0.0;0;9.8;317.75274;258.496;248.696;255.496
919;2276.08.03;28388.81101;18041.292;3208.272;16148.712;157.9348;3971.5;318.656;5.03;0;0.0;0.0;200;1943.6;8446.1503;60.28063;159.692;-53.913;-30.366;60.18862;8.904;5.604;0.09;0;0.0;0.0;0;9.8;317.84874;258.496;248.696;255.496
920;2276.09.03;28453.70763;18200.984;3162.907;16117.774;218.08742;3980.404;324.26;5.12;0;0.0;0.0;200;1953.4;8764.33754;64.89662;159.692;-45.365;-30.938;60.15262;8.904;5.604;0.09;0;0.0;0.0;0;9.8;318.18724;261.2;248.6;255.4
921;2276.10.03;28517.89952;18360.676;3127.418;16086.536;188.24004;3989.308;329.864;5.21;0;0.0;0.0;200;1963.2;9082.60603;64.19189;159.692;-35.489;-31.238;60.15262;8.904;5.604;0.09;0;0.0;0.0;0;9.8;318.26849;261.2;248.6;255.4
922;2276.11.03;28582.09149;18515.268;3090.729;16076.982;248.39266;3998.212;335.468;5.3;0;0.0;0.0;200;1973.0;9401.38638;64.19197;154.592;-36.689;-9.554;60.15262;8.904;5.604;0.09;0;0.0;0.0;0;9.8;318.78035;261.2;248.6;255.4
923;2276.12.03;28639.49162;18669.86;3054.04;16067.428;307.09944;4007.116;341.072;5.39;0;0.0;0.0;200;1982.8;9720.16673;57.40013;154.592;-36.689;-9.554;58.70678;8.904;5.604;0.09;0;0.0;0.0;0;9.8;318.78035;261.2;248.6;255.4
924;2277.01.03;28698.51608;18824.452;3017.351;16057.874;365.80622;4016.02;346.676;5.48;0;0.0;0.0;200;1992.6;10038.8886;59.02446;154.592;-36.689;-9.554;58.70678;8.904;5.604;0.09;0;0.0;0.0;0;9.8;318.72187;261.2;248.6;255.4
925;2277.02.03;28715.39672;18978.044;2980.662;16044.795;415.54962;4024.924;352.48;5.58;0;0.0;0.0;200;2000.0;10363.28121;16.88064;153.592;-36.689;-13.079;49.7434;8.904;5.804;0.1;0;0.0;0.0;0;9.8;324.39261;261.2;248.6;255.4
926;2277.03.03;28740.03407;19135.65;2947.523;16035.716;468.49302;4033.928;358.394;5.68;0;0.0;0.0;200;1909.8;12973.6217;24.63735;157.606;-33.139;-9.079;52.9434;9.004;5.914;0.1;0;0.0;0.0;0;9.8;341.34049;266.8;254.2;261.0
927;2277.04.03;28763.25761;19193.256;2914.384;16026.637;521.43642;4042.92;364.308;5.78;0;0.0;0.0;200;1919.6;13314.44519;23.22354;157.606;-33.139;-9.079;52.9434;8.992;5.914;0.1;0;0.0;0.0;0;9.8;340.82349;266.8;254.2;261.0
928;2277.05.03;28786.44908;19250.862;2881.245;16017.558;574.37982;4051.912;370.222;5.88;0;0.0;0.0;200;1929.4;13655.37104;23.19147;157.606;-33.139;-9.079;52.9434;8.992;5.914;0.1;0;0.0;0.0;0;9.8;340.92585;266.8;254.2;261.0
929;2277.06.03;28809.64055;19408.468;2848.106;16008.479;627.32322;4060.904;376.136;5.98;0;0.0;0.0;200;1939.2;13996.50164;23.19147;157.606;-33.139;-9.079;52.9434;8.992;5.914;0.1;0;0.0;0.0;0;9.8;341.1306;266.8;254.2;261.0
930;2277.07.03;28846.87132;19385.056;2814.793;15999.15;680.26662;4069.896;382.06;6.08;0;0.0;0.0;200;1959.0;14336.936;37.23077;156.588;-33.313;-9.329;52.9434;8.992;5.924;0.1;0;0.0;0.0;0;9.8;340.43436;266.8;254.2;261.0
931;2277.08.03;28888.03077;19440.74;2781.48;15989.321;732.83602;4078.888;387.994;6.18;0;0.0;0.0;200;1968.8;14681.68245;41.15945;155.684;-33.313;-9.829;52.5694;8.992;5.934;0.1;0;0.0;0.0;0;9.8;344.74645;266.8;254.2;261.0
932;2277.09.03;28928.22163;19500.192;2748.203;15979.564;785.44142;4087.88;393.916;6.28;0;0.0;0.0;200;1978.6;15026.47312;40.19086;159.452;-33.277;-9.757;52.6054;8.992;5.922;0.1;0;0.0;0.0;0;9.8;344.79067;266.704;254.104;260.904
933;2277.10.03;28968.48511;19029.644;2714.926;15969.807;838.04682;4096.872;399.838;6.38;0;0.0;0.0;200;1988.4;15371.26379;40.26348;159.452;-33.277;-9.757;52.6054;8.992;5.922;0.1;0;0.0;0.0;0;9.8;344.79067;266.704;254.104;260.904
934;2277.11.03;29008.7469;18379.096;2681.649;15960.05;890.65222;4105.864;405.76;6.48;0;0.0;0.0;200;1998.2;15716.05446;40.26179;159.452;-33.277;-9.757;52.6054;8.992;5.922;0.1;0;0.0;0.0;0;9.8;344.79067;266.704;254.104;260.904
935;2277.12.03;29049.09099;17726.948;2648.372;15950.293;943.25762;4114.856;411.682;6.58;0;0.0;0.0;200;2000.0;16061.35699;40.34409;167.852;-33.277;-9.757;52.6054;8.992;5.922;0.1;0;0.0;0.0;0;9.8;345.30253;266.704;254.104;260.904
936;2278.01.03;29086.41482;17803.194;2615.089;15940.536;995.86302;4123.848;417.604;6.68;0;0.0;0.0;200;2000.0;16407.02514;37.32383;176.246;-33.283;-9.757;52.6054;8.992;5.922;0.1;0;0.0;0.0;0;9.8;345.66815;266.704;254.104;260.904
937;2278.02.03;28923.735;17979.44;2581.806;15930.779;1048.46842;4132.84;423.526;6.78;0;0.0;0.0;200;2000.0;16759.89329;37.32018;176.246;-33.283;-9.757;52.6054;8.992;5.922;0.1;0;0.0;0.0;0;9.8;352.86815;266.704;254.104;260.904
938;2278.03.03;28961.21549;16355.686;2548.523;15921.022;1101.07382;4141.832;279.448;6.88;0;0.0;0.0;200;2000.0;17127.76737;37.48049;176.246;-33.283;-9.757;52.6054;8.992;5.922;0.1;0;0.0;0.0;0;9.8;367.87408;266.704;254.104;260.904
939;2278.04.03;28997.77136;15456.132;2515.24;15911.265;1063.67922;4150.824;285.37;6.98;0;0.0;0.0;200;2000.0;707.09664;36.55587;180.446;-33.283;-9.757;52.6054;8.992;5.922;0.1;0;0.0;0.0;0;9.8;367.87408;266.704;254.104;260.904
940;2278.05.03;29033.32723;15536.578;2481.957;15901.508;1116.28462;4159.816;291.292;7.08;0;0.0;0.0;200;2000.0;1074.94541;35.55587;180.446;-33.283;-9.757;52.6054;8.992;5.922;0.1;0;0.0;0.0;0;9.8;367.84877;269.504;254.104;260.904
941;2278.06.03;29067.0831;15717.024;2448.674;15891.751;1168.89002;4168.808;297.214;7.18;0;0.0;0.0;200;2000.0;1442.79418;33.75587;180.446;-33.283;-9.757;52.6054;8.992;5.922;0.1;0;0.0;0.0;0;9.8;367.84877;269.504;254.104;260.904
942;2278.07.03;29100.44138;15897.47;2415.391;15881.994;1221.49542;4177.8;303.136;7.28;0;0.0;0.0;200;2000.0;1810.64295;33.35828;180.446;-33.283;-9.757;52.6054;8.992;5.922;0.1;0;0.0;0.0;0;9.8;367.84877;269.504;254.104;260.904
943;2278.08.03;29133.33935;14631.816;2382.084;15880.391;1274.10082;4096.792;309.058;7.39;0;0.0;0.0;200;2000.0;2178.82727;32.89797;174.346;-33.307;-1.603;52.6054;8.992;5.922;0.11;0;0.0;0.0;0;9.8;368.18432;269.504;254.104;260.904
944;2278.09.03;29164.7791;14805.162;2337.893;15876.938;1325.75622;4105.784;314.99;7.5;0;0.0;0.0;200;2000.0;2550.51201;31.43975;173.346;-44.191;-3.453;51.6554;8.992;5.932;0.11;0;0.0;0.0;0;9.8;371.68474;279.88;261.68;268.48
945;2278.10.03;28194.73462;14978.508;2293.702;15873.485;1377.41162;4114.776;320.922;7.61;0;0.0;0.0;200;2000.0;2921.81725;29.95552;173.346;-44.191;-3.453;51.6554;8.992;5.932;0.11;0;0.0;0.0;0;9.8;371.30524;279.736;261.536;268.336
